ID,Name,Age,Nationality,Overall,Potential,Club,Preferred Foot
212240,K. Karaman,24,Turkey,72,76,Fortuna Düsseldorf,Right
148496,A. Malarz,38,Poland,72,72,Legia Warszawa,Right
215056,C. Carbonero,27,Colombia,72,72,Deportivo Cali,Right
215568,Naranjo,23,Spain,72,78,CD Tenerife,Right
163600,J. Ruddy,31,England,72,72,Wolverhampton Wanderers,Right
52752,T. Barnetta,33,Switzerland,72,72,FC St. Gallen,Right
203793,A. Jóhannsson,27,United States,72,72,SV Werder Bremen,Right
237841,M. Murillo,22,Panama,72,80,New York Red Bulls,Right
206098,Patric,25,Spain,72,75,Lazio,Right
234514,O. El Hajjam,27,Morocco,72,73,Amiens SC,Right
52498,M. Lehmann,35,Germany,72,72,1. FC Köln,Right
210964,F. Ceccherini,26,Italy,72,77,Fiorentina,Right
215060,N. Aguirre,27,Argentina,72,72,Granada CF,Left
223765,R. Bauer,23,Germany,72,76,1. FC Nürnberg,Right
230421,Otávinho Vila,34,Brazil,72,72,Cruzeiro,Right
223510,A. Mendy,24,France,72,77,FC Girondins de Bordeaux,Right
231447,D. Malen,19,Netherlands,72,83,PSV,Right
226584,P. Aránguiz,21,Chile,72,81,FC Dallas,Right
230424,Sandelas Júnior,26,Brazil,72,72,Santos,Left
191256,O. Hawsawi,34,Saudi Arabia,72,72,Al Wehda,Right
203801,F. Silva,32,Chile,72,72,Independiente,Right
207641,B. Carrasco,27,Chile,72,72,Tiburones Rojos de Veracruz,Right
215321,J. Schunke,31,Argentina,72,72,Estudiantes de La Plata,Right
175897,S. Ujkani,29,Kosovo,72,72,Çaykur Rizespor,Right
198426,G. Castellani,30,Argentina,72,72,Atlético Nacional,Right
137242,L. Jiménez,34,Chile,72,72,CD Palestino,Right
205594,Dener,26,Brazil,72,74,Portimonense SC,Right
211738,M. Flekken,25,Netherlands,72,75,SC Freiburg,Right
224538,Pedro Nuno,23,Portugal,72,79,Moreirense FC,Right
232730,D. Kamada,21,Japan,72,79,Sint-Truidense VV,Right
167706,N. Bendtner,30,Denmark,72,72,Rosenborg BK,Right
221467,Lee Chang Min,24,Korea Republic,72,77,Jeju United FC,Right
225563,João Pedro,21,Brazil,72,81,FC Porto,Right
226075,M. Bakakis,27,Greece,72,73,AEK Athens,Right
182043,Zeng Cheng,31,China PR,72,72,Guangzhou Evergrande Taobao FC,Right
186139,M. James,26,England,72,72,Leicester City,Right
186651,G. Vural,30,Turkey,72,72,Akhisar Belediyespor,Left
199964,M. Pérez,27,Colombia,72,72,Deportes Tolima,Right
204060,T. Chery,30,Netherlands,72,72,Kayserispor,Left
168732,D. Milićević,32,Bosnia Herzegovina,72,72,KAS Eupen,Right
109852,G. McAuley,38,Northern Ireland,72,72,Rangers FC,Right
207645,M. Barrow,25,Gambia,72,73,Reading,Left
212253,A. Scholz,25,Denmark,72,76,FC Midtjylland,Right
230429,Timo Triano,34,Brazil,72,72,Botafogo,Right
191005,A. Elmohamady,30,Egypt,72,72,Aston Villa,Right
203038,Lucas Piazon,24,Brazil,72,77,Chelsea,Right
214302,C. Baeza,24,Chile,72,78,Colo-Colo,Right
237086,Kim Min Jae,21,Korea Republic,72,79,Jeonbuk Hyundai Motors,Right
184606,Fábio Pacheco,30,Portugal,72,72,Moreirense FC,Right
200223,A. Maher,24,Netherlands,72,75,AZ Alkmaar,Right
205343,J. Akpa Akpro,25,Ivory Coast,72,75,US Salernitana 1919,Right
208159,M. Frey,23,Switzerland,72,78,Fenerbahçe SK,Right
219167,S. Vittor,29,Argentina,72,73,CD Universidad de Concepción,Right
209440,Romarinho,27,Brazil,72,72,Al Ittihad,Right
237600,B. Srarfi,21,Tunisia,72,80,OGC Nice,Left
239904,D. Khocholava,25,Georgia,72,75,Shakhtar Donetsk,Right
159265,C. Puggioni,37,Italy,72,72,Benevento,Right
181281,T. Necid,28,Czech Republic,72,72,ADO Den Haag,Right
193569,T. Lees,27,England,72,73,Sheffield Wednesday,Right
214562,L. Castro,29,Colombia,72,72,Kaizer Chiefs,Right
228386,P. Cissé,22,Senegal,72,82,Olympiacos CFP,Right
230434,Pimentiscinho,30,Brazil,72,72,Vitória,Left
192546,E. Stevens,27,Republic of Ireland,72,72,Sheffield United,Left
193314,Aitor,27,Spain,72,75,Levante UD,Right
206115,I. Hayden,23,England,72,79,Newcastle United,Right
228644,R. Strieder,25,Germany,72,75,FC Utrecht,Right
188196,R. Noir,31,Argentina,72,72,Atlético Tucumán,Right
201509,Juankar,28,Spain,72,72,Málaga CF,Left
212261,Brandon Thomas,23,Spain,72,79,CA Osasuna,Right
232229,J. Bijlow,20,Netherlands,72,82,Feyenoord,Right
220710,H. Wilson,21,Wales,72,84,Derby County,Left
226086,A. González,24,Argentina,72,77,Godoy Cruz,Right
211239,C. Jean,22,France,72,77,Toulouse Football Club,Right
232999,T. Adams,19,United States,72,84,New York Red Bulls,Right
201000,O. Zahustel,27,Czech Republic,72,73,Sparta Praha,Right
161832,Casadesús,33,Spain,72,72,AD Alcorcón,Right
201257,T. Moulin,28,France,72,73,MKE Ankaragücü,Right
204841,D. Riascos,32,Colombia,72,72,Dalian YiFang FC,Right
210985,B. Osborn,23,England,72,78,Nottingham Forest,Left
230441,Vieiraldo Junior,26,Brazil,72,72,Sport Club do Recife,Left
220714,P. Billing,22,Denmark,72,83,Huddersfield Town,Left
220715,E. Ponce,21,Argentina,72,80,AEK Athens,Right
236075,Enzo Merques,34,Brazil,72,72,Internacional,Left
234028,Rômulo Calsede,30,Brazil,72,72,Atlético Mineiro,Left
236076,Marlion Simões,26,Brazil,72,72,Ceará Sporting Club,Left
202541,Jota,27,Spain,72,72,Birmingham City,Left
219181,Pedro Tiba,29,Portugal,72,72,Lech Poznań,Right
199726,M. Torsiglieri,30,Argentina,72,72,Club Atlético Lanús,Left
137774,D. Maietta,35,Italy,72,72,Empoli,Right
223278,E. Özgenç,33,Turkey,72,72,MKE Ankaragücü,Right
227886,D. Buitrago,27,Colombia,72,73,América de Cali,Left
232238,C. Peralta,28,Colombia,72,72,La Equidad,Right
121134,A. Walke,35,Germany,72,72,FC Red Bull Salzburg,Right
209711,R. Thelander,26,Denmark,72,72,Vitesse,Right
222511,E. Unsain,23,Argentina,72,79,Defensa y Justicia,Right
228144,Jorge Pombo,24,Spain,72,79,Real Zaragoza,Right
230448,Porphirinho,30,Brazil,72,72,Chapecoense,Right
192816,L. Cabrera,26,Uruguay,72,75,Getafe CF,Left
204337,G. Núñez,30,Argentina,72,72,Atlético Tucumán,Left
223537,E. Berggreen,25,Denmark,72,76,1. FSV Mainz 05,Right
190769,E. Lamanna,28,Italy,72,74,Spezia,Right
201266,K. Kusk,26,Denmark,72,72,Aalborg BK,Left
186674,R. Espinoza,31,Honduras,72,72,Sporting Kansas City,Left
202547,J. Bahebeck,25,France,72,75,FC Utrecht,Right
152883,C. Marshall,33,United States,72,72,Seattle Sounders FC,Left
222515,Z. Ferhat,25,Algeria,72,75,Le Havre AC,Right
196916,M. Pack,27,England,72,73,Bristol City,Right
198196,P. Lasogga,26,Germany,72,75,Hamburger SV,Right
225844,D. Verde,22,Italy,72,82,Real Valladolid CF,Left
230452,Alessinito,34,Brazil,72,72,Ceará Sporting Club,Right
209973,J. Nsame,25,Cameroon,72,77,BSC Young Boys,Right
213813,A. Fransson,24,Sweden,72,77,IFK Norrköping,Right
176693,J. Babin,31,France,72,72,Real Sporting de Gijón,Right
225591,L. Suárez,22,Argentina,72,80,Real Valladolid CF,Left
170039,R. Shotton,29,England,72,72,Middlesbrough,Right
218936,Rafa Soares,23,Portugal,72,80,Vitória Guimarães,Left
226616,J. Galván,26,Argentina,72,75,Club Atlético Colón,Right
193336,V. Belec,28,Slovenia,72,74,Sampdoria,Right
211513,T. Lawrence,24,Wales,72,78,Derby County,Right
221753,M. Sobottka,24,Germany,72,78,Fortuna Düsseldorf,Right
224057,A. Farías,30,Argentina,72,72,CD Palestino,Right
233529,F. Gaibor,26,Ecuador,72,73,Independiente,Right
241721,Rafael Leão,19,Portugal,72,86,LOSC Lille,Right
180281,Fernandinho,32,Brazil,72,72,Chongqing Dangdai Lifan FC SWM Team,Left
51257,P. Crouch,37,England,72,72,Stoke City,Right
227642,S. Adegbenro,22,Nigeria,72,80,Rosenborg BK,Right
202811,E. Martínez,25,Argentina,72,77,Arsenal,Right
206651,Roberto Torres,29,Spain,72,72,CA Osasuna,Right
240699,N. De la Cruz,21,Uruguay,72,79,River Plate,Right
190779,Rúben Micael,31,Portugal,72,72,Vitória de Setúbal,Right
191547,S. Koroki,31,Japan,72,72,Urawa Red Diamonds,Right
139836,C. Medjani,33,Algeria,72,72,Sivasspor,Right
211260,M. Makola,32,South Africa,72,72,Orlando Pirates,Right
216380,D. Sinkgraven,22,Netherlands,72,75,Ajax,Left
226108,F. Romagna,21,Italy,72,86,Cagliari,Right
186684,Kiko Olivas,29,Spain,72,72,Real Valladolid CF,Right
203581,I. Balliu,26,Albania,72,74,FC Metz,Right
210237,T. Pledl,24,Germany,72,75,FC Ingolstadt 04,Right
230461,Leordinho Paes,30,Brazil,72,72,Santos,Left
231485,A. Tuanzebe,20,England,72,83,Aston Villa,Right
186941,R. Wolf,30,Germany,72,72,Fortuna Düsseldorf,Right
205630,L. Abecasis,28,Argentina,72,72,Godoy Cruz,Right
240190,P. Kunde Malong,22,Cameroon,72,79,1. FSV Mainz 05,Right
202559,Y. Orozco,27,Venezuela,72,72,Deportes Tolima,Right
232255,A. Bouzat,24,Argentina,72,78,Vélez Sarsfield,Left
237631,L. Mothiba,22,South Africa,72,81,RC Strasbourg Alsace,Right
211265,A. Rojas,32,Argentina,72,72,San Lorenzo de Almagro,Left
213313,R. Walter,23,France,72,78,OGC Nice,Left
169281,S. Gakpé,31,Togo,72,72,KSV Cercle Brugge,Right
199490,Joselu,27,Spain,72,73,Real Oviedo,Right
138306,Angulo,34,Spain,72,72,Górnik Zabrze,Left
226626,Ricardo Valente,27,Portugal,72,72,Clube Sport Marítimo,Right
236610,M. Kean,18,Italy,72,87,Juventus,Right
207683,S. Dioudis,25,Greece,72,75,Panathinaikos FC,Right
149571,S. Pellissier,39,Italy,72,72,Chievo Verona,Right
202052,B. Afobe,25,DR Congo,72,76,Stoke City,Right
201285,C. Gytkjær,28,Denmark,72,72,Lech Poznań,Right
213317,Kim Jin Su,26,Korea Republic,72,73,Jeonbuk Hyundai Motors,Left
213829,A. Cerri,22,Italy,72,80,Cagliari,Right
203590,F. Hübner,27,Germany,72,74,1. FC Union Berlin,Right
209990,R. Strebinger,25,Austria,72,76,SK Rapid Wien,Right
223046,A. Çalık,24,Turkey,72,77,Galatasaray SK,Right
165190,J. Ledley,31,Wales,72,72,Derby County,Left
234822,A. Mobara,24,South Africa,72,77,Orlando Pirates,Right
155463,V. Găman,29,Romania,72,72,Al Shabab,Right
182343,Hao Junmin,31,China PR,72,72,Shandong Luneng TaiShan FC,Right
206152,L. Aued,31,Argentina,72,72,Universidad Católica,Left
149064,C. Molinaro,34,Italy,72,72,Frosinone,Left
214601,S. Medina,26,Colombia,72,74,Monterrey,Right
224841,K. Diks,21,Netherlands,72,79,Fiorentina,Right
167753,A. Büyük,30,Turkey,72,72,Yeni Malatyaspor,Right
198474,Guitián,27,Spain,72,74,Real Zaragoza,Right
200778,C. Christie,25,Republic of Ireland,72,75,Fulham,Right
201290,R. Žulj,26,Austria,72,74,1. FC Union Berlin,Right
223818,João Afonso,28,Portugal,72,72,Vitória Guimarães,Right
213323,S. Decarli,26,Switzerland,72,75,Club Brugge KV,Right
155979,R. McCormack,31,Scotland,72,72,Central Coast Mariners,Right
232523,B. Trawally,23,Gambia,72,78,Guizhou Hengfeng FC,Right
178251,R. Danzé,31,France,72,72,Stade Rennais FC,Right
226380,Hwang Hee Chan,22,Korea Republic,72,82,Hamburger SV,Right
215373,S. Coopman,23,Belgium,72,77,KV Oostende,Right
219469,S. Perica,22,Croatia,72,77,Frosinone,Right
223053,A. Mena,30,Ecuador,72,72,Cruz Azul,Left
211022,Rubén García,24,Spain,72,77,CA Osasuna,Left
230478,Jairinhazo,30,Brazil,72,72,Sport Club do Recife,Right
234574,Diogo Dalot,19,Portugal,72,84,Manchester United,Right
190542,Pedro Sánchez,31,Spain,72,72,Deportivo de La Coruña,Right
198479,P. Arajuuri,30,Finland,72,72,Brøndby IF,Right
199247,Álex Fernández,25,Spain,72,77,Cádiz CF,Right
230479,Jessé Ledeiro,30,Brazil,72,72,Cruzeiro,Right
189263,T. Torun,28,Turkey,72,72,Bursaspor,Right
219216,J. Windass,24,England,72,78,Wigan Athletic,Right
224336,T. Romanczuk,26,Poland,72,74,Jagiellonia Białystok,Left
234832,K. Pedersen,23,Denmark,72,77,Birmingham City,Left
201041,L. Carole,27,France,72,73,RC Strasbourg Alsace,Left
208977,F. Al Muwallad,23,Saudi Arabia,72,77,Al Ittihad,Right
204370,S. van de Streek,25,Netherlands,72,74,FC Utrecht,Right
210258,Renato Santos,26,Portugal,72,72,Málaga CF,Right
153938,Àngel Rangel,35,Spain,72,72,Queens Park Rangers,Right
234578,L. Reyes,27,Mexico,72,73,Club América,Left
243538,K. Letica,21,Croatia,72,80,Club Brugge KV,Right
52306,C. Brunt,33,Northern Ireland,72,72,West Bromwich Albion,Left
227667,I. Mbenza,22,Belgium,72,80,Huddersfield Town,Right
228179,A. Castro,23,Argentina,72,78,San Lorenzo de Almagro,Left
185427,O. Nyland,27,Norway,72,74,Aston Villa,Right
188499,M. Iori,36,Italy,72,72,Cittadella,Right
203604,D. Pavelka,27,Czech Republic,72,75,Kasimpaşa SK,Right
163156,R. Keogh,31,Republic of Ireland,72,72,Derby County,Right
230484,Adrián Burnabão,34,Brazil,72,72,Botafogo,Right
187988,F. Sammaritano,32,France,72,72,Dijon FCO,Right
202069,J. Fernández,30,Argentina,72,72,Rosario Central,Left
223573,Munir,29,Morocco,72,73,Málaga CF,Right
214358,J. Nieto,25,Colombia,72,77,Once Caldas,Right
221014,Carlos Fernández,22,Spain,72,82,Deportivo de La Coruña,Left
232278,S. Mosquera,23,Colombia,72,80,FC Dallas,Right
187478,J. Pereira,31,Mexico,72,72,Guadalajara,Right
230231,Jorge Carvallinho,34,Brazil,72,72,Botafogo,Left
180823,R. Řezník,29,Czech Republic,72,72,Viktoria Plzeň,Right
179544,Y. Mulumbu,31,DR Congo,72,72,Celtic,Right
189272,A. Esswein,28,Germany,72,72,Hertha BSC,Right
222041,L. Boyé,22,Argentina,72,81,AEK Athens,Right
210010,J. van Overeem,24,Netherlands,72,75,FC Utrecht,Right
225114,M. Mahi,24,Morocco,72,76,FC Groningen,Right
233306,D. Henderson,21,England,72,83,Sheffield United,Right
188762,I. Lewczuk,33,Poland,72,72,FC Girondins de Bordeaux,Right
191066,F. Kroos,27,Germany,72,75,1. FC Union Berlin,Right
202331,F. Quignon,25,Argentina,72,77,Club Atlético Lanús,Left
188763,D. N'Dinga,30,Congo,72,72,Sivasspor,Right
192091,Welinton,29,Brazil,72,72,Alanyaspor,Right
209756,L. Jiménez,29,Colombia,72,72,Club Atlas,Right
211292,N. Mushekwi,30,Zimbabwe,72,72,Dalian YiFang FC,Left
238940,J. Jugas,26,Czech Republic,72,76,SK Slavia Praha,Right
199517,Claiton,33,Brazil,72,72,US Cremonese,Right
190557,G. Zusi,31,United States,72,72,Sporting Kansas City,Right
219998,J. Mauri,22,Italy,72,79,Milan,Right
215135,L. Sigali,31,Argentina,72,72,Racing Club,Right
215391,I. Seck,28,Senegal,72,72,KRC Genk,Left
241247,Su Boyang,29,China PR,72,73,Guizhou Hengfeng FC,Right
199776,L. Caldirola,27,Italy,72,72,SV Werder Bremen,Left
203872,G. Hauche,31,Argentina,72,72,Millonarios FC,Right
209504,B. Hrgota,25,Sweden,72,75,Eintracht Frankfurt,Left
210784,D. Morales,31,Argentina,72,72,Club Atlético Tigre,Right
176992,M. Milligan,32,Australia,72,72,Hibernian,Right
189536,D. Čop,28,Croatia,72,72,Real Valladolid CF,Right
214369,A. Andrade,29,Colombia,72,72,Club Atlas,Right
220513,F. Ricci,24,Italy,72,75,Benevento,Left
231777,A. Ömür,19,Turkey,72,79,Trabzonspor,Left
176481,M. Erdinç,31,Turkey,72,72,Antalyaspor,Right
232546,D. Zabala,26,Uruguay,72,72,Unión de Santa Fe,Right
233314,R. Canouse,23,United States,72,80,DC United,Right
199779,A. Hoffmann,25,Germany,72,76,Fortuna Düsseldorf,Right
203875,J. Mattheij,25,Netherlands,72,75,Excelsior,Right
223332,M. Sprocati,24,Italy,72,75,Parma,Right
167524,J. Torres Nilo,30,Mexico,72,72,Tigres U.A.N.L.,Left
187492,D. Kombarov,31,Russia,72,72,Spartak Moscow,Left
199781,R. Métanire,28,Madagascar,72,72,Stade de Reims,Right
210533,João Schmidt,25,Brazil,72,76,Rio Ave FC,Left
218981,H. Palacios,25,Colombia,72,77,Atlético Nacional,Right
158309,Gao Lin,32,China PR,72,72,Guangzhou Evergrande Taobao FC,Right
181349,A. Gerndt,31,Sweden,72,72,FC Lugano,Left
239718,H. Bandé,19,Burkina Faso,72,84,Ajax,Right
52326,E. Jakupović,33,Switzerland,72,72,Leicester City,Right
184422,L. Ardente,36,Argentina,72,72,San Martín de San Juan,Right
211815,S. Koç,29,Germany,72,72,Çaykur Rizespor,Right
203368,E. Andersen,25,Norway,72,73,Strømsgodset IF,Right
215144,E. Insúa,27,Argentina,72,73,Panathinaikos FC,Left
219496,Simy,26,Nigeria,72,75,Crotone,Right
189288,G. Angella,29,Italy,72,72,Sporting de Charleroi,Right
207465,Felipe,27,Brazil,72,72,Vancouver Whitecaps FC,Right
223593,J. Correa,25,Argentina,72,75,Club Atlético Colón,Right
48745,F. Coloccini,36,Argentina,72,72,San Lorenzo de Almagro,Right
190569,S. Frei,32,United States,72,72,Seattle Sounders FC,Right
173162,F. Ceravolo,31,Italy,72,72,Parma,Right
239210,F. Eboa Eboa,21,Cameroon,72,79,En Avant de Guingamp,Right
237419,A. Abedzadeh,25,Iran,72,77,Clube Sport Marítimo,Right
213613,S. Gustafson,23,Sweden,72,77,FC Utrecht,Left
222573,A. Tello,21,Colombia,72,82,Benevento,Right
178029,O. Hurmacı,31,Turkey,72,72,BB Erzurumspor,Right
188269,R. Gutiérrez,35,Chile,72,72,CD Palestino,Right
205934,N. Murru,23,Italy,72,77,Sampdoria,Left
212591,W. Zimmerman,25,United States,72,76,Los Angeles FC,Right
224367,G. Lanaro,32,Argentina,72,72,Universidad Católica,Right
192367,I. Canuto,32,Argentina,72,72,Club Atlético Tigre,Right
29552,S. Nakamura,40,Japan,72,72,Júbilo Iwata,Left
185200,Vasco Fernandes,31,Portugal,72,72,Vitória de Setúbal,Right
205425,Luís Leal,31,São Tomé & Príncipe,72,72,Newell's Old Boys,Right
142705,M. González,37,Argentina,72,72,Club Atlético Colón,Right
214129,J. Barreiro,24,Colombia,72,80,Pachuca,Right
230257,Clayton Fildeiras,34,Brazil,72,72,América FC (Minas Gerais),Right
236401,N. Mazraoui,20,Morocco,72,80,Ajax,Right
200818,Bruno Uvini,27,Brazil,72,73,Al Nassr,Left
213106,R. Sigurjónsson,28,Iceland,72,72,Grasshopper Club Zürich,Right
217714,P. Arriola,23,United States,72,77,DC United,Right
226162,E. Buendía,21,Argentina,72,79,Norwich City,Right
163186,G. Gillet,34,Belgium,72,72,Racing Club de Lens,Right
192114,A. Briseño,24,Mexico,72,77,CD Feirense,Right
213619,S. Sáez,33,Argentina,72,72,Universidad Católica,Right
215155,F. Zuqui,26,Argentina,72,73,Estudiantes de La Plata,Right
163187,R. Lamah,30,Belgium,72,72,FC Dallas,Left
230516,Paulao Junqueiras,30,Brazil,72,72,Grêmio,Right
234100,G. Escobar,21,Argentina,72,80,Club Atlético Colón,Left
239732,S. Żurkowski,20,Poland,72,83,Górnik Zabrze,Right
185204,Diego Ângelo,32,Brazil,72,72,Antalyaspor,Left
189300,M. Johansson,26,Sweden,72,75,Panathinaikos FC,Right
202101,O. John,26,Netherlands,72,72,Vitória Guimarães,Right
207733,Filipe Augusto,24,Brazil,72,79,Alanyaspor,Left
215157,F. Lértora,27,Argentina,72,73,Belgrano de Córdoba,Right
229749,A. Barboza,23,Argentina,72,77,Defensa y Justicia,Left
205686,T. Savanier,26,France,72,75,Nîmes Olympique,Right
215414,Daniel Guimarães,31,Brazil,72,72,CD Nacional,Right
219510,E. Ofori,23,Ghana,72,78,New York City FC,Left
234870,E. Karaca,28,Turkey,72,72,Alanyaspor,Right
183414,D. Di Gennaro,30,Italy,72,72,US Salernitana 1919,Left
198264,B. Ketkeophomphone,28,France,72,72,AJ Auxerre,Right
210296,A. Henríquez,24,Chile,72,75,Universidad de Chile,Right
215160,F. Angileri,24,Argentina,72,79,Godoy Cruz,Left
177528,A. Matri,33,Italy,72,72,Sassuolo,Right
214393,D. Banguero,28,Colombia,72,72,Deportes Tolima,Left
230521,Nilsito Vilela,30,Brazil,72,72,Chapecoense,Right
178297,Canella,30,Spain,72,72,Real Sporting de Gijón,Left
186745,M. Pérez García,33,Argentina,72,72,Club Atlético Tigre,Left
199290,A. Khubulov,27,Russia,72,72,BB Erzurumspor,Right
178042,A. Costa,32,Italy,72,72,Benevento,Left
202107,A. Morales,28,United States,72,72,Fortuna Düsseldorf,Right
208251,S. Longo,26,Italy,72,74,SD Huesca,Right
234875,L. Höler,23,Germany,72,75,SC Freiburg,Right
173179,Torrejón,32,Spain,72,72,1. FC Union Berlin,Right
189819,Rogerinho,31,Brazil,72,72,Al Faisaly,Right
221820,Zhang Xizhe,27,China PR,72,72,Beijing Sinobo Guoan FC,Right
186748,Vítor Gomes,30,Portugal,72,72,CD Aves,Right
188540,R. van La Parra,27,Netherlands,72,72,Huddersfield Town,Right
193148,V. Le Goff,28,France,72,72,FC Lorient,Left
207997,Albentosa,29,Spain,72,72,Gimnàstic de Tarragona,Right
220029,S. Khaoui,23,Tunisia,72,76,Stade Malherbe Caen,Left
168317,H. Goitom,33,Eritrea,72,72,AIK,Right
16254,T. Howard,39,United States,72,72,Colorado Rapids,Right
164478,C. Obasi,32,Nigeria,72,72,IF Elfsborg,Right
234622,G. Fofana,25,France,72,77,En Avant de Guingamp,Right
203903,L. Andersen,23,Denmark,72,78,Aalborg BK,Right
210303,D. Linsmayer,26,Germany,72,74,SV Sandhausen,Left
211327,M. Goicoechea,30,Uruguay,72,72,Toulouse Football Club,Right
216191,Dankler,26,Brazil,72,74,Vitória de Setúbal,Right
221311,J. Arango,27,Colombia,72,73,Al Batin,Right
223615,C. Chimino,30,Argentina,72,72,Club Atlético Huracán,Right
225151,A. Traoré,23,Mali,72,77,AS Monaco,Left
161663,S. Viera,35,Uruguay,72,72,Junior FC,Right
184703,L. Montes,32,Mexico,72,72,Club León,Left
215168,J. Garro,25,Argentina,72,73,Club Atlético Huracán,Right
233600,A. Warda,24,Egypt,72,75,PAOK,Right
172672,Varela,33,Portugal,72,72,Kayserispor,Right
239744,M. Cuisance,18,France,72,85,Borussia Mönchengladbach,Left
191104,J. Mercier,38,Argentina,72,72,Atlético Tucumán,Right
133249,E. Hallfreðsson,34,Iceland,72,72,Frosinone,Left
199809,T. Sušić,26,Bosnia Herzegovina,72,74,VVV-Venlo,Left
203393,E. Gnahoré,24,France,72,77,Amiens SC,Right
177537,N. Bertolo,32,Argentina,72,72,Club Atlético Banfield,Right
192129,K. Nordfeldt,29,Sweden,72,74,Swansea City,Right
207746,S. Yago,25,Burkina Faso,72,77,Toulouse Football Club,Right
230530,Hugo Rubiães,34,Brazil,72,72,Fluminense,Right
204163,J. Okore,25,Denmark,72,76,Aalborg BK,Right
